"Datum";"+A/73068189 [kW]";"Status";
"13.09.2025 21:45:00";0,153;"namìøená data OK";
"13.09.2025 22:00:00";0,362;"namìøená data OK";
"13.09.2025 22:15:00";0,151;"namìøená data OK";
"13.09.2025 22:30:00";0,291;"namìøená data OK";
"13.09.2025 22:45:00";0,468;"namìøená data OK";
"13.09.2025 23:00:00";0,343;"namìøená data OK";
"13.09.2025 23:15:00";0,162;"namìøená data OK";
"13.09.2025 23:30:00";0,247;"namìøená data OK";
"13.09.2025 23:45:00";0,377;"namìøená data OK";
"13.09.2025 24:00:00";0,199;"namìøená data OK";
"14.09.2025 00:15:00";0,208;"namìøená data OK";
"14.09.2025 00:30:00";0,326;"namìøená data OK";
"14.09.2025 00:45:00";0,273;"namìøená data OK";
"14.09.2025 01:00:00";0,193;"namìøená data OK";
"14.09.2025 01:15:00";0,235;"namìøená data OK";
"14.09.2025 01:30:00";0,374;"namìøená data OK";
"14.09.2025 01:45:00";0,234;"namìøená data OK";
"14.09.2025 02:00:00";0,199;"namìøená data OK";
"14.09.2025 02:15:00";0,296;"namìøená data OK";
"14.09.2025 02:30:00";0,303;"namìøená data OK";
"14.09.2025 02:45:00";0,189;"namìøená data OK";
"14.09.2025 03:00:00";0,199;"namìøená data OK";
"14.09.2025 03:15:00";0,397;"namìøená data OK";
"14.09.2025 03:30:00";0,259;"namìøená data OK";
"14.09.2025 03:45:00";0,198;"namìøená data OK";
"14.09.2025 04:00:00";0,338;"namìøená data OK";
"14.09.2025 04:15:00";0,339;"namìøená data OK";
"14.09.2025 04:30:00";0,174;"namìøená data OK";
"14.09.2025 04:45:00";0,216;"namìøená data OK";
"14.09.2025 05:00:00";0,409;"namìøená data OK";
"14.09.2025 05:15:00";0,19;"namìøená data OK";
"14.09.2025 05:30:00";0,186;"namìøená data OK";
"14.09.2025 05:45:00";0,356;"namìøená data OK";
"14.09.2025 06:00:00";0,25;"namìøená data OK";
"14.09.2025 06:15:00";0,163;"namìøená data OK";
"14.09.2025 06:30:00";0,278;"namìøená data OK";
"14.09.2025 06:45:00";0,36;"namìøená data OK";
"14.09.2025 07:00:00";0,191;"namìøená data OK";
"14.09.2025 07:15:00";0,228;"namìøená data OK";
"14.09.2025 07:30:00";0,287;"namìøená data OK";
"14.09.2025 07:45:00";0,242;"namìøená data OK";
"14.09.2025 08:00:00";0,221;"namìøená data OK";
"14.09.2025 08:15:00";0,157;"namìøená data OK";
"14.09.2025 08:30:00";0,26;"namìøená data OK";
"14.09.2025 08:45:00";0,074;"namìøená data OK";
"14.09.2025 09:00:00";0,028;"namìøená data OK";
"14.09.2025 09:15:00";0,2;"namìøená data OK";
"14.09.2025 09:30:00";0,06;"namìøená data OK";
"14.09.2025 09:45:00";0,014;"namìøená data OK";
"14.09.2025 10:00:00";0,37;"namìøená data OK";
"14.09.2025 10:15:00";0,16;"namìøená data OK";
"14.09.2025 10:30:00";0,025;"namìøená data OK";
"14.09.2025 10:45:00";0,002;"namìøená data OK";
"14.09.2025 11:00:00";0,131;"namìøená data OK";
"14.09.2025 11:15:00";0,083;"namìøená data OK";
"14.09.2025 11:30:00";0,013;"namìøená data OK";
"14.09.2025 11:45:00";0,015;"namìøená data OK";
"14.09.2025 12:00:00";0,011;"namìøená data OK";
"14.09.2025 12:15:00";0,013;"namìøená data OK";
"14.09.2025 12:30:00";0,006;"namìøená data OK";
"14.09.2025 12:45:00";0,004;"namìøená data OK";
"14.09.2025 13:00:00";0,005;"namìøená data OK";
"14.09.2025 13:15:00";0,001;"namìøená data OK";
"14.09.2025 13:30:00";0;"namìøená data OK";
"14.09.2025 13:45:00";0;"namìøená data OK";
"14.09.2025 14:00:00";0;"namìøená data OK";
"14.09.2025 14:15:00";0;"namìøená data OK";
"14.09.2025 14:30:00";0;"namìøená data OK";
"14.09.2025 14:45:00";0;"namìøená data OK";
"14.09.2025 15:00:00";0;"namìøená data OK";
"14.09.2025 15:15:00";0,001;"namìøená data OK";
"14.09.2025 15:30:00";0;"namìøená data OK";
"14.09.2025 15:45:00";0,002;"namìøená data OK";
"14.09.2025 16:00:00";0;"namìøená data OK";
"14.09.2025 16:15:00";0,002;"namìøená data OK";
"14.09.2025 16:30:00";0,001;"namìøená data OK";
"14.09.2025 16:45:00";0;"namìøená data OK";
"14.09.2025 17:00:00";0,001;"namìøená data OK";
"14.09.2025 17:15:00";0,044;"namìøená data OK";
"14.09.2025 17:30:00";0,001;"namìøená data OK";
"14.09.2025 17:45:00";0,002;"namìøená data OK";
"14.09.2025 18:00:00";0,12;"namìøená data OK";
"14.09.2025 18:15:00";0,051;"namìøená data OK";
"14.09.2025 18:30:00";0,124;"namìøená data OK";
"14.09.2025 18:45:00";0,2;"namìøená data OK";
"14.09.2025 19:00:00";0,318;"namìøená data OK";
"14.09.2025 19:15:00";0,152;"namìøená data OK";
"14.09.2025 19:30:00";0,178;"namìøená data OK";
"14.09.2025 19:45:00";0,244;"namìøená data OK";
"14.09.2025 20:00:00";0,239;"namìøená data OK";
"14.09.2025 20:15:00";0,159;"namìøená data OK";
"14.09.2025 20:30:00";0,145;"namìøená data OK";
"14.09.2025 20:45:00";0,304;"namìøená data OK";
"14.09.2025 21:00:00";0,188;"namìøená data OK";
"14.09.2025 21:15:00";0,13;"namìøená data OK";
"14.09.2025 21:30:00";0,237;"namìøená data OK";
"14.09.2025 21:45:00";0,29;"namìøená data OK";
"14.09.2025 22:00:00";0,156;"namìøená data OK";
"14.09.2025 22:15:00";0,163;"namìøená data OK";
"14.09.2025 22:30:00";0,353;"namìøená data OK";
"14.09.2025 22:45:00";0,215;"namìøená data OK";
"14.09.2025 23:00:00";0,313;"namìøená data OK";
"14.09.2025 23:15:00";0,362;"namìøená data OK";
"14.09.2025 23:30:00";0,318;"namìøená data OK";
"14.09.2025 23:45:00";0,149;"namìøená data OK";
"14.09.2025 24:00:00";0,194;"namìøená data OK";
"15.09.2025 00:15:00";0,386;"namìøená data OK";
"15.09.2025 00:30:00";0,2;"namìøená data OK";
"15.09.2025 00:45:00";0,196;"namìøená data OK";
"15.09.2025 01:00:00";0,343;"namìøená data OK";
"15.09.2025 01:15:00";0,299;"namìøená data OK";
"15.09.2025 01:30:00";0,194;"namìøená data OK";
"15.09.2025 01:45:00";0,222;"namìøená data OK";
"15.09.2025 02:00:00";0,334;"namìøená data OK";
"15.09.2025 02:15:00";0,193;"namìøená data OK";
"15.09.2025 02:30:00";0,231;"namìøená data OK";
"15.09.2025 02:45:00";0,3;"namìøená data OK";
"15.09.2025 03:00:00";0,279;"namìøená data OK";
"15.09.2025 03:15:00";0,228;"namìøená data OK";
"15.09.2025 03:30:00";0,21;"namìøená data OK";
"15.09.2025 03:45:00";0,344;"namìøená data OK";
"15.09.2025 04:00:00";0,237;"namìøená data OK";
"15.09.2025 04:15:00";0,186;"namìøená data OK";
"15.09.2025 04:30:00";0,32;"namìøená data OK";
"15.09.2025 04:45:00";0,322;"namìøená data OK";
"15.09.2025 05:00:00";0,184;"namìøená data OK";
"15.09.2025 05:15:00";0,219;"namìøená data OK";
"15.09.2025 05:30:00";0,373;"namìøená data OK";
"15.09.2025 05:45:00";0,172;"namìøená data OK";
"15.09.2025 06:00:00";0,168;"namìøená data OK";
"15.09.2025 06:15:00";0,338;"namìøená data OK";
"15.09.2025 06:30:00";0,293;"namìøená data OK";
"15.09.2025 06:45:00";0,173;"namìøená data OK";
"15.09.2025 07:00:00";0,157;"namìøená data OK";
"15.09.2025 07:15:00";0,241;"namìøená data OK";
"15.09.2025 07:30:00";0,024;"namìøená data OK";
"15.09.2025 07:45:00";0,011;"namìøená data OK";
"15.09.2025 08:00:00";0,01;"namìøená data OK";
"15.09.2025 08:15:00";0,008;"namìøená data OK";
"15.09.2025 08:30:00";0,313;"namìøená data OK";
"15.09.2025 08:45:00";0,013;"namìøená data OK";
"15.09.2025 09:00:00";0,012;"namìøená data OK";
"15.09.2025 09:15:00";0,003;"namìøená data OK";
"15.09.2025 09:30:00";0,008;"namìøená data OK";
"15.09.2025 09:45:00";0,002;"namìøená data OK";
"15.09.2025 10:00:00";0,005;"namìøená data OK";
"15.09.2025 10:15:00";0;"namìøená data OK";
"15.09.2025 10:30:00";0;"namìøená data OK";
"15.09.2025 10:45:00";0;"namìøená data OK";
"15.09.2025 11:00:00";0;"namìøená data OK";
"15.09.2025 11:15:00";0,001;"namìøená data OK";
"15.09.2025 11:30:00";0;"namìøená data OK";
"15.09.2025 11:45:00";0;"namìøená data OK";
"15.09.2025 12:00:00";0,001;"namìøená data OK";
"15.09.2025 12:15:00";0,001;"namìøená data OK";
"15.09.2025 12:30:00";0,001;"namìøená data OK";
"15.09.2025 12:45:00";0;"namìøená data OK";
"15.09.2025 13:00:00";0,001;"namìøená data OK";
"15.09.2025 13:15:00";0,001;"namìøená data OK";
"15.09.2025 13:30:00";0,148;"namìøená data OK";
"15.09.2025 13:45:00";0;"namìøená data OK";
"15.09.2025 14:00:00";0;"namìøená data OK";
"15.09.2025 14:15:00";0,001;"namìøená data OK";
"15.09.2025 14:30:00";0;"namìøená data OK";
"15.09.2025 14:45:00";0;"namìøená data OK";
"15.09.2025 15:00:00";0;"namìøená data OK";
"15.09.2025 15:15:00";0;"namìøená data OK";
"15.09.2025 15:30:00";0;"namìøená data OK";
"15.09.2025 15:45:00";0,002;"namìøená data OK";
"15.09.2025 16:00:00";0,061;"namìøená data OK";
"15.09.2025 16:15:00";0,029;"namìøená data OK";
"15.09.2025 16:30:00";0,074;"namìøená data OK";
"15.09.2025 16:45:00";0,159;"namìøená data OK";
"15.09.2025 17:00:00";0;"namìøená data OK";
"15.09.2025 17:15:00";0,006;"namìøená data OK";
"15.09.2025 17:30:00";0,032;"namìøená data OK";
"15.09.2025 17:45:00";0,085;"namìøená data OK";
"15.09.2025 18:00:00";0,166;"namìøená data OK";
"15.09.2025 18:15:00";0,396;"namìøená data OK";
"15.09.2025 18:30:00";0,505;"namìøená data OK";
"15.09.2025 18:45:00";0,339;"namìøená data OK";
"15.09.2025 19:00:00";0,326;"namìøená data OK";
"15.09.2025 19:15:00";0,48;"namìøená data OK";
"15.09.2025 19:30:00";0,427;"namìøená data OK";
"15.09.2025 19:45:00";0,34;"namìøená data OK";
"15.09.2025 20:00:00";0,402;"namìøená data OK";
"15.09.2025 20:15:00";0,497;"namìøená data OK";
"15.09.2025 20:30:00";0,325;"namìøená data OK";
"15.09.2025 20:45:00";0,362;"namìøená data OK";
"15.09.2025 21:00:00";0,46;"namìøená data OK";
"15.09.2025 21:15:00";0,406;"namìøená data OK";
"15.09.2025 21:30:00";0,371;"namìøená data OK";
"15.09.2025 21:45:00";0,375;"namìøená data OK";
"15.09.2025 22:00:00";0,675;"namìøená data OK";
"15.09.2025 22:15:00";0,588;"namìøená data OK";
"15.09.2025 22:30:00";0,454;"namìøená data OK";
"15.09.2025 22:45:00";0,375;"namìøená data OK";
"15.09.2025 23:00:00";0,339;"namìøená data OK";
"15.09.2025 23:15:00";0,177;"namìøená data OK";
"15.09.2025 23:30:00";0,247;"namìøená data OK";
"15.09.2025 23:45:00";0,399;"namìøená data OK";
"15.09.2025 24:00:00";0,186;"namìøená data OK";
"16.09.2025 00:15:00";0,148;"namìøená data OK";
"16.09.2025 00:30:00";0,333;"namìøená data OK";
"16.09.2025 00:45:00";0,283;"namìøená data OK";
"16.09.2025 01:00:00";0,186;"namìøená data OK";
"16.09.2025 01:15:00";0,268;"namìøená data OK";
"16.09.2025 01:30:00";0,397;"namìøená data OK";
"16.09.2025 01:45:00";0,179;"namìøená data OK";
"16.09.2025 02:00:00";0,185;"namìøená data OK";
"16.09.2025 02:15:00";0,345;"namìøená data OK";
"16.09.2025 02:30:00";0,231;"namìøená data OK";
"16.09.2025 02:45:00";0,175;"namìøená data OK";
"16.09.2025 03:00:00";0,286;"namìøená data OK";
"16.09.2025 03:15:00";0,356;"namìøená data OK";
"16.09.2025 03:30:00";0,197;"namìøená data OK";
"16.09.2025 03:45:00";0,246;"namìøená data OK";
"16.09.2025 04:00:00";0,35;"namìøená data OK";
"16.09.2025 04:15:00";0,242;"namìøená data OK";
"16.09.2025 04:30:00";0,219;"namìøená data OK";
"16.09.2025 04:45:00";0,242;"namìøená data OK";
"16.09.2025 05:00:00";0,339;"namìøená data OK";
"16.09.2025 05:15:00";0,222;"namìøená data OK";
"16.09.2025 05:30:00";0,181;"namìøená data OK";
"16.09.2025 05:45:00";0,338;"namìøená data OK";
"16.09.2025 06:00:00";0,283;"namìøená data OK";
"16.09.2025 06:15:00";0,163;"namìøená data OK";
"16.09.2025 06:30:00";0,231;"namìøená data OK";
"16.09.2025 06:45:00";0,361;"namìøená data OK";
"16.09.2025 07:00:00";0,199;"namìøená data OK";
"16.09.2025 07:15:00";0,144;"namìøená data OK";
"16.09.2025 07:30:00";0,193;"namìøená data OK";
"16.09.2025 07:45:00";0,076;"namìøená data OK";
"16.09.2025 08:00:00";0,007;"namìøená data OK";
"16.09.2025 08:15:00";0,016;"namìøená data OK";
"16.09.2025 08:30:00";0,012;"namìøená data OK";
"16.09.2025 08:45:00";0,324;"namìøená data OK";
"16.09.2025 09:00:00";0,012;"namìøená data OK";
"16.09.2025 09:15:00";0,012;"namìøená data OK";
"16.09.2025 09:30:00";0,011;"namìøená data OK";
"16.09.2025 09:45:00";0,011;"namìøená data OK";
"16.09.2025 10:00:00";0,011;"namìøená data OK";
"16.09.2025 10:15:00";0;"namìøená data OK";
"16.09.2025 10:30:00";0;"namìøená data OK";
"16.09.2025 10:45:00";0;"namìøená data OK";
"16.09.2025 11:00:00";0,001;"namìøená data OK";
"16.09.2025 11:15:00";0;"namìøená data OK";
"16.09.2025 11:30:00";0;"namìøená data OK";
"16.09.2025 11:45:00";0,118;"namìøená data OK";
"16.09.2025 12:00:00";0;"namìøená data OK";
"16.09.2025 12:15:00";0;"namìøená data OK";
"16.09.2025 12:30:00";0,001;"namìøená data OK";
"16.09.2025 12:45:00";0;"namìøená data OK";
"16.09.2025 13:00:00";0;"namìøená data OK";
"16.09.2025 13:15:00";0;"namìøená data OK";
"16.09.2025 13:30:00";0;"namìøená data OK";
"16.09.2025 13:45:00";0,045;"namìøená data OK";
"16.09.2025 14:00:00";0;"namìøená data OK";
"16.09.2025 14:15:00";0;"namìøená data OK";
"16.09.2025 14:30:00";0;"namìøená data OK";
"16.09.2025 14:45:00";0;"namìøená data OK";
"16.09.2025 15:00:00";0;"namìøená data OK";
"16.09.2025 15:15:00";0,001;"namìøená data OK";
"16.09.2025 15:30:00";0;"namìøená data OK";
"16.09.2025 15:45:00";0;"namìøená data OK";
"16.09.2025 16:00:00";0;"namìøená data OK";
"16.09.2025 16:15:00";0,001;"namìøená data OK";
"16.09.2025 16:30:00";0;"namìøená data OK";
"16.09.2025 16:45:00";0;"namìøená data OK";
"16.09.2025 17:00:00";0,003;"namìøená data OK";
"16.09.2025 17:15:00";0,007;"namìøená data OK";
"16.09.2025 17:30:00";0,043;"namìøená data OK";
"16.09.2025 17:45:00";0,239;"namìøená data OK";
"16.09.2025 18:00:00";0,125;"namìøená data OK";
"16.09.2025 18:15:00";0;"namìøená data OK";
"16.09.2025 18:30:00";0,005;"namìøená data OK";
"16.09.2025 18:45:00";0,346;"namìøená data OK";
"16.09.2025 19:00:00";0,242;"namìøená data OK";
"16.09.2025 19:15:00";0,13;"namìøená data OK";
"16.09.2025 19:30:00";0,255;"namìøená data OK";
"16.09.2025 19:45:00";0,277;"namìøená data OK";
"16.09.2025 20:00:00";0,115;"namìøená data OK";
"16.09.2025 20:15:00";0,131;"namìøená data OK";
"16.09.2025 20:30:00";0,344;"namìøená data OK";
"16.09.2025 20:45:00";0,153;"namìøená data OK";
"16.09.2025 21:00:00";0,117;"namìøená data OK";
"16.09.2025 21:15:00";0,286;"namìøená data OK";
"16.09.2025 21:30:00";0,231;"namìøená data OK";
"16.09.2025 21:45:00";0,123;"namìøená data OK";
"16.09.2025 22:00:00";0,206;"namìøená data OK";
"16.09.2025 22:15:00";0,489;"namìøená data OK";
"16.09.2025 22:30:00";0,321;"namìøená data OK";
"16.09.2025 22:45:00";0,278;"namìøená data OK";
"16.09.2025 23:00:00";0,396;"namìøená data OK";
"16.09.2025 23:15:00";0,266;"namìøená data OK";
"16.09.2025 23:30:00";0,126;"namìøená data OK";
"16.09.2025 23:45:00";0,238;"namìøená data OK";
"16.09.2025 24:00:00";0,337;"namìøená data OK";
"17.09.2025 00:15:00";0,158;"namìøená data OK";
"17.09.2025 00:30:00";0,208;"namìøená data OK";
"17.09.2025 00:45:00";0,318;"namìøená data OK";
"17.09.2025 01:00:00";0,227;"namìøená data OK";
"17.09.2025 01:15:00";0,172;"namìøená data OK";
"17.09.2025 01:30:00";0,252;"namìøená data OK";
"17.09.2025 01:45:00";0,323;"namìøená data OK";
"17.09.2025 02:00:00";0,162;"namìøená data OK";
"17.09.2025 02:15:00";0,204;"namìøená data OK";
"17.09.2025 02:30:00";0,323;"namìøená data OK";
"17.09.2025 02:45:00";0,191;"namìøená data OK";
"17.09.2025 03:00:00";0,184;"namìøená data OK";
"17.09.2025 03:15:00";0,251;"namìøená data OK";
"17.09.2025 03:30:00";0,312;"namìøená data OK";
"17.09.2025 03:45:00";0,195;"namìøená data OK";
"17.09.2025 04:00:00";0,191;"namìøená data OK";
"17.09.2025 04:15:00";0,348;"namìøená data OK";
"17.09.2025 04:30:00";0,183;"namìøená data OK";
"17.09.2025 04:45:00";0,189;"namìøená data OK";
"17.09.2025 05:00:00";0,262;"namìøená data OK";
"17.09.2025 05:15:00";0,272;"namìøená data OK";
"17.09.2025 05:30:00";0,202;"namìøená data OK";
"17.09.2025 05:45:00";0,18;"namìøená data OK";
"17.09.2025 06:00:00";0,313;"namìøená data OK";
"17.09.2025 06:15:00";0,17;"namìøená data OK";
"17.09.2025 06:30:00";0,19;"namìøená data OK";
"17.09.2025 06:45:00";0,281;"namìøená data OK";
"17.09.2025 07:00:00";0,251;"namìøená data OK";
"17.09.2025 07:15:00";0,141;"namìøená data OK";
"17.09.2025 07:30:00";0,037;"namìøená data OK";
"17.09.2025 07:45:00";0,131;"namìøená data OK";
"17.09.2025 08:00:00";0,014;"namìøená data OK";
"17.09.2025 08:15:00";0,015;"namìøená data OK";
"17.09.2025 08:30:00";0,123;"namìøená data OK";
"17.09.2025 08:45:00";0,004;"namìøená data OK";
"17.09.2025 09:00:00";0,011;"namìøená data OK";
"17.09.2025 09:15:00";0,005;"namìøená data OK";
"17.09.2025 09:30:00";0,007;"namìøená data OK";
"17.09.2025 09:45:00";0,001;"namìøená data OK";
"17.09.2025 10:00:00";0;"namìøená data OK";
"17.09.2025 10:15:00";0,001;"namìøená data OK";
"17.09.2025 10:30:00";0;"namìøená data OK";
"17.09.2025 10:45:00";0;"namìøená data OK";
"17.09.2025 11:00:00";0;"namìøená data OK";
"17.09.2025 11:15:00";0,028;"namìøená data OK";
"17.09.2025 11:30:00";0;"namìøená data OK";
"17.09.2025 11:45:00";0;"namìøená data OK";
"17.09.2025 12:00:00";0;"namìøená data OK";
"17.09.2025 12:15:00";0,001;"namìøená data OK";
"17.09.2025 12:30:00";0;"namìøená data OK";
"17.09.2025 12:45:00";0;"namìøená data OK";
"17.09.2025 13:00:00";0,001;"namìøená data OK";
"17.09.2025 13:15:00";0;"namìøená data OK";
"17.09.2025 13:30:00";0,001;"namìøená data OK";
"17.09.2025 13:45:00";0,126;"namìøená data OK";
"17.09.2025 14:00:00";0;"namìøená data OK";
"17.09.2025 14:15:00";0;"namìøená data OK";
"17.09.2025 14:30:00";0;"namìøená data OK";
"17.09.2025 14:45:00";0,001;"namìøená data OK";
"17.09.2025 15:00:00";0;"namìøená data OK";
"17.09.2025 15:15:00";0,001;"namìøená data OK";
"17.09.2025 15:30:00";0;"namìøená data OK";
"17.09.2025 15:45:00";0;"namìøená data OK";
"17.09.2025 16:00:00";0;"namìøená data OK";
"17.09.2025 16:15:00";0,001;"namìøená data OK";
"17.09.2025 16:30:00";0,001;"namìøená data OK";
"17.09.2025 16:45:00";0;"namìøená data OK";
"17.09.2025 17:00:00";0,003;"namìøená data OK";
"17.09.2025 17:15:00";0,005;"namìøená data OK";
"17.09.2025 17:30:00";0,014;"namìøená data OK";
"17.09.2025 17:45:00";0,06;"namìøená data OK";
"17.09.2025 18:00:00";0,199;"namìøená data OK";
"17.09.2025 18:15:00";0,324;"namìøená data OK";
"17.09.2025 18:30:00";0,208;"namìøená data OK";
"17.09.2025 18:45:00";0,44;"namìøená data OK";
"17.09.2025 19:00:00";0,486;"namìøená data OK";
"17.09.2025 19:15:00";0,357;"namìøená data OK";
"17.09.2025 19:30:00";0,345;"namìøená data OK";
"17.09.2025 19:45:00";0,522;"namìøená data OK";
"17.09.2025 20:00:00";0,391;"namìøená data OK";
"17.09.2025 20:15:00";0,321;"namìøená data OK";
"17.09.2025 20:30:00";0,432;"namìøená data OK";
"17.09.2025 20:45:00";0,492;"namìøená data OK";
"17.09.2025 21:00:00";0,325;"namìøená data OK";
"17.09.2025 21:15:00";0,349;"namìøená data OK";
"17.09.2025 21:30:00";0,553;"namìøená data OK";
"17.09.2025 21:45:00";0,354;"namìøená data OK";
"17.09.2025 22:00:00";0,469;"namìøená data OK";
"17.09.2025 22:15:00";0,52;"namìøená data OK";
"17.09.2025 22:30:00";0,416;"namìøená data OK";
"17.09.2025 22:45:00";0,174;"namìøená data OK";
"17.09.2025 23:00:00";0,196;"namìøená data OK";
"17.09.2025 23:15:00";0,36;"namìøená data OK";
"17.09.2025 23:30:00";0,157;"namìøená data OK";
